Student IDs,Day,Hour,Activity,Duration
43,4,13,0.0,822
43,4,13,1.0,105
43,4,13,2,0
43,4,14,0.0,774
43,4,14,1.0,93
43,4,14,2,0
43,4,15,0.0,897
43,4,15,1.0,12
43,4,15,2,0
43,4,16,0.0,855
43,4,16,2.0,9
43,4,16,1.0,12
43,4,17,0.0,639
43,4,17,2.0,12
43,4,17,1.0,237
43,4,18,0.0,762
43,4,18,2.0,117
43,4,18,1.0,114
43,4,19,0.0,999
43,4,19,1,0
43,4,19,2,0
43,4,20,0.0,816
43,4,20,2.0,21
43,4,20,1.0,111
43,4,21,0.0,924
43,4,21,1.0,60
43,4,21,2,0
43,4,22,0.0,1029
43,4,22,1,0
43,4,22,2,0
43,4,23,0.0,1005
43,4,23,1,0
43,4,23,2,0
43,5,0,0.0,1002
43,5,0,1.0,24
43,5,0,2,0
43,5,1,0.0,1041
43,5,1,1,0
43,5,1,2,0
43,5,2,0.0,1041
43,5,2,1,0
43,5,2,2,0
43,5,3,0.0,1041
43,5,3,1,0
43,5,3,2,0
43,5,4,0.0,1041
43,5,4,1,0
43,5,4,2,0
43,5,5,0.0,1035
43,5,5,1,0
43,5,5,2,0
43,5,6,0.0,774
43,5,6,1.0,159
43,5,6,2,0
43,5,7,0.0,126
43,5,7,2.0,141
43,5,7,1.0,69
43,5,8,2.0,105
43,5,8,1.0,171
43,5,8,0,0
43,5,9,0.0,273
43,5,9,2.0,96
43,5,9,1.0,114
43,5,10,0.0,768
43,5,10,2.0,96
43,5,10,1.0,117
43,5,11,0.0,1035
43,5,11,1,0
43,5,11,2,0
43,5,12,0.0,600
43,5,12,1.0,270
43,5,12,2,0
43,5,13,0.0,810
43,5,13,2.0,33
43,5,13,1.0,174
43,5,14,0.0,1035
43,5,14,1,0
43,5,14,2,0
43,5,15,0.0,1029
43,5,15,1,0
43,5,15,2,0
43,5,16,0.0,966
43,5,16,1.0,12
43,5,16,2,0
43,5,17,0.0,996
43,5,17,1,0
43,5,17,2,0
43,5,18,0.0,948
43,5,18,1.0,36
43,5,18,2,0
43,5,19,0.0,1038
43,5,19,1,0
43,5,19,2,0
43,5,20,0.0,1044
43,5,20,1,0
43,5,20,2,0
43,5,21,0.0,1041
43,5,21,1,0
43,5,21,2,0
43,5,22,0.0,1041
43,5,22,1,0
43,5,22,2,0
43,5,23,0.0,1032
43,5,23,1,0
43,5,23,2,0
43,6,0,0.0,1041
43,6,0,1,0
43,6,0,2,0
43,6,1,0.0,1041
43,6,1,1,0
43,6,1,2,0
43,6,2,0.0,1035
43,6,2,1,0
43,6,2,2,0
43,6,3,0.0,1041
43,6,3,1,0
43,6,3,2,0
43,6,4,0.0,1041
43,6,4,1,0
43,6,4,2,0
43,6,10,0.0,267
43,6,10,1,0
43,6,10,2,0
43,6,11,0.0,282
43,6,11,1,0
43,6,11,2,0
43,6,12,0.0,1038
43,6,12,1,0
43,6,12,2,0
43,6,13,0.0,1023
43,6,13,1,0
43,6,13,2,0
43,6,14,0.0,525
43,6,14,2.0,45
43,6,14,1.0,243
43,6,15,0.0,276
43,6,15,2.0,120
43,6,15,1.0,297
43,6,16,2.0,126
43,6,16,1.0,384
43,6,16,0,0
43,6,17,0.0,33
43,6,17,2.0,120
43,6,17,1.0,237
43,6,18,0.0,1038
43,6,18,1,0
43,6,18,2,0
43,6,19,0.0,891
43,6,19,2.0,105
43,6,19,1.0,21
43,6,20,0.0,1020
43,6,20,1,0
43,6,20,2,0
43,6,21,0.0,1035
43,6,21,1,0
43,6,21,2,0
43,6,22,0.0,1005
43,6,22,1,0
43,6,22,2,0
43,6,23,0.0,717
43,6,23,1.0,228
43,6,23,2,0
43,0,0,0.0,1026
43,0,0,1,0
43,0,0,2,0
43,0,1,0.0,1041
43,0,1,1,0
43,0,1,2,0
43,0,2,0.0,1038
43,0,2,1,0
43,0,2,2,0
43,0,3,0.0,1041
43,0,3,1,0
43,0,3,2,0
43,0,4,0.0,1038
43,0,4,1,0
43,0,4,2,0
43,0,5,0.0,1038
43,0,5,1,0
43,0,5,2,0
43,0,6,0.0,1038
43,0,6,1,0
43,0,6,2,0
43,0,7,0.0,1038
43,0,7,1,0
43,0,7,2,0
43,0,8,0.0,1038
43,0,8,1,0
43,0,8,2,0
43,0,9,0.0,603
43,0,9,2.0,6
43,0,9,1.0,348
43,0,10,0.0,924
43,0,10,1.0,24
43,0,10,2,0
43,0,11,0.0,759
43,0,11,2.0,12
43,0,11,1.0,261
43,0,12,0.0,1041
43,0,12,1,0
43,0,12,2,0
43,0,13,0.0,882
43,0,13,1.0,147
43,0,13,2,0
43,0,14,0.0,900
43,0,14,1.0,81
43,0,14,2,0
43,0,15,0.0,954
43,0,15,1.0,21
43,0,15,2,0
43,0,16,0.0,789
43,0,16,1.0,111
43,0,16,2,0
43,0,17,0.0,723
43,0,17,1.0,225
43,0,17,2,0
43,0,18,0.0,855
43,0,18,1.0,141
43,0,18,2,0
43,0,19,0.0,939
43,0,19,1.0,15
43,0,19,2,0
43,0,20,0.0,936
43,0,20,1.0,36
43,0,20,2,0
43,0,21,0.0,912
43,0,21,1.0,42
43,0,21,2,0
43,0,22,0.0,999
43,0,22,1,0
43,0,22,2,0
43,0,23,0.0,807
43,0,23,2.0,24
43,0,23,1.0,159
43,1,0,0.0,1038
43,1,0,1,0
43,1,0,2,0
43,1,1,0.0,1014
43,1,1,1,0
43,1,1,2,0
43,1,2,0.0,1041
43,1,2,1,0
43,1,2,2,0
43,1,3,0.0,1038
43,1,3,1,0
43,1,3,2,0
43,1,4,0.0,1041
43,1,4,1,0
43,1,4,2,0
43,1,5,0.0,1038
43,1,5,1,0
43,1,5,2,0
43,1,6,0.0,1041
43,1,6,1,0
43,1,6,2,0
43,1,7,0.0,1038
43,1,7,1,0
43,1,7,2,0
43,1,8,0.0,894
43,1,8,2.0,27
43,1,8,1.0,102
43,1,9,0.0,672
43,1,9,1.0,174
43,1,9,2,0
43,1,10,0.0,765
43,1,10,1.0,189
43,1,10,2,0
43,1,11,0.0,1038
43,1,11,1,0
43,1,11,2,0
43,1,12,0.0,546
43,1,12,2.0,51
43,1,12,1.0,360
43,1,13,0.0,891
43,1,13,1.0,99
43,1,13,2,0
43,1,14,0.0,1002
43,1,14,1,0
43,1,14,2,0
43,1,15,0.0,861
43,1,15,1.0,57
43,1,15,2,0
43,1,16,0.0,621
43,1,16,2.0,12
43,1,16,1.0,234
43,1,17,0.0,723
43,1,17,1.0,96
43,1,17,2,0
43,1,18,0.0,660
43,1,18,1.0,174
43,1,18,2,0
43,1,19,0.0,825
43,1,19,1.0,81
43,1,19,2,0
43,1,20,0.0,543
43,1,20,1.0,264
43,1,20,2,0
43,1,21,0.0,843
43,1,21,1.0,84
43,1,21,2,0
43,1,22,0.0,648
43,1,22,1.0,216
43,1,22,2,0
43,1,23,0.0,906
43,1,23,1.0,75
43,1,23,2,0
43,2,0,0.0,1041
43,2,0,1,0
43,2,0,2,0
43,2,1,0.0,1038
43,2,1,1,0
43,2,1,2,0
43,2,2,0.0,1041
43,2,2,1,0
43,2,2,2,0
43,2,3,0.0,1038
43,2,3,1,0
43,2,3,2,0
43,2,4,0.0,1035
43,2,4,1,0
43,2,4,2,0
43,2,5,0.0,1041
43,2,5,1,0
43,2,5,2,0
43,2,6,0.0,1038
43,2,6,1,0
43,2,6,2,0
43,2,7,0.0,1041
43,2,7,1,0
43,2,7,2,0
43,2,8,0.0,1038
43,2,8,1,0
43,2,8,2,0
43,2,9,0.0,822
43,2,9,1.0,195
43,2,9,2,0
43,2,10,0.0,1035
43,2,10,1.0,3
43,2,10,2,0
43,2,11,0.0,522
43,2,11,2.0,93
43,2,11,1.0,357
43,2,12,0.0,864
43,2,12,2.0,57
43,2,12,1.0,51
43,2,13,0.0,1029
43,2,13,1,0
43,2,13,2,0
43,2,14,0.0,1041
43,2,14,1,0
43,2,14,2,0
43,2,15,0.0,1038
43,2,15,1,0
43,2,15,2,0
43,2,16,0.0,1029
43,2,16,1,0
43,2,16,2,0
43,2,17,0.0,804
43,2,17,2.0,78
43,2,17,1.0,126
43,2,18,0.0,837
43,2,18,2.0,108
43,2,18,1.0,75
43,2,19,0.0,975
43,2,19,1.0,3
43,2,19,2,0
43,2,20,0.0,894
43,2,20,1.0,12
43,2,20,2,0
43,2,21,0.0,960
43,2,21,1,0
43,2,21,2,0
43,2,22,0.0,750
43,2,22,2.0,9
43,2,22,1.0,6
43,2,23,0.0,915
43,2,23,1.0,36
43,2,23,2,0
43,3,0,0.0,1041
43,3,0,1,0
43,3,0,2,0
43,3,1,0.0,1038
43,3,1,1,0
43,3,1,2,0
43,3,2,0.0,1041
43,3,2,1,0
43,3,2,2,0
43,3,3,0.0,1038
43,3,3,1,0
43,3,3,2,0
43,3,4,0.0,1041
43,3,4,1,0
43,3,4,2,0
43,3,5,0.0,1038
43,3,5,1,0
43,3,5,2,0
43,3,6,0.0,1041
43,3,6,1,0
43,3,6,2,0
43,3,7,0.0,1038
43,3,7,1,0
43,3,7,2,0
43,3,8,0.0,834
43,3,8,1.0,144
43,3,8,2,0
43,3,9,0.0,1035
43,3,9,1,0
43,3,9,2,0
43,3,10,0.0,1041
43,3,10,1,0
43,3,10,2,0
43,3,11,0.0,726
43,3,11,1.0,303
43,3,11,2,0
43,3,12,0.0,633
43,3,12,1.0,321
43,3,12,2,0
43,3,13,0.0,789
43,3,13,1.0,243
43,3,13,2,0
43,3,14,0.0,978
43,3,14,1.0,30
43,3,14,2,0
43,3,15,0.0,1038
43,3,15,1,0
43,3,15,2,0
43,3,16,0.0,1038
43,3,16,1,0
43,3,16,2,0
43,3,17,0.0,1038
43,3,17,1,0
43,3,17,2,0
43,3,18,0.0,1038
43,3,18,1,0
43,3,18,2,0
43,3,19,0.0,933
43,3,19,1.0,72
43,3,19,2,0
43,3,20,0.0,1011
43,3,20,1,0
43,3,20,2,0
43,3,21,0.0,435
43,3,21,1,0
43,3,21,2,0
43,3,22,0.0,498
43,3,22,1.0,9
43,3,22,2,0
43,3,23,0.0,1035
43,3,23,1,0
43,3,23,2,0
43,4,0,0.0,1041
43,4,0,1,0
43,4,0,2,0
43,4,1,0.0,1038
43,4,1,1,0
43,4,1,2,0
43,4,2,0.0,1041
43,4,2,1,0
43,4,2,2,0
43,4,3,0.0,1038
43,4,3,1,0
43,4,3,2,0
43,4,4,0.0,1038
43,4,4,1,0
43,4,4,2,0
43,4,5,0.0,1038
43,4,5,1,0
43,4,5,2,0
43,4,6,0.0,1038
43,4,6,1,0
43,4,6,2,0
43,4,7,0.0,1038
43,4,7,1,0
43,4,7,2,0
43,4,8,0.0,1041
43,4,8,1,0
43,4,8,2,0
43,4,9,0.0,939
43,4,9,2.0,48
43,4,9,1.0,27
43,4,10,0.0,966
43,4,10,2.0,27
43,4,10,1.0,30
43,4,11,0.0,642
43,4,11,1.0,339
43,4,11,2,0
43,4,12,0.0,813
43,4,12,1.0,189
43,4,12,2,0
43,4,13,0.0,861
43,4,13,1.0,132
43,4,13,2,0
43,4,14,0.0,1002
43,4,14,1,0
43,4,14,2,0
43,4,15,0.0,1038
43,4,15,1,0
43,4,15,2,0
43,4,16,0.0,843
43,4,16,1.0,156
43,4,16,2,0
43,4,17,0.0,1014
43,4,17,1,0
43,4,17,2,0
43,4,18,0.0,759
43,4,18,1.0,210
43,4,18,2,0
43,4,19,0.0,1032
43,4,19,1,0
43,4,19,2,0
43,4,20,0.0,657
43,4,20,2.0,9
43,4,20,1.0,168
43,4,21,0.0,1026
43,4,21,1,0
43,4,21,2,0
43,4,22,0.0,1038
43,4,22,1,0
43,4,22,2,0
43,4,23,0.0,1038
43,4,23,1,0
43,4,23,2,0
43,5,0,0.0,1041
43,5,0,1,0
43,5,0,2,0
43,5,1,0.0,1041
43,5,1,1,0
43,5,1,2,0
43,5,2,0.0,1038
43,5,2,1,0
43,5,2,2,0
43,5,3,0.0,1041
43,5,3,1,0
43,5,3,2,0
43,5,4,0.0,1038
43,5,4,1,0
43,5,4,2,0
43,5,5,0.0,1041
43,5,5,1,0
43,5,5,2,0
43,5,6,0.0,1041
43,5,6,1,0
43,5,6,2,0
43,5,7,0.0,1041
43,5,7,1,0
43,5,7,2,0
43,5,8,0.0,1035
43,5,8,1,0
43,5,8,2,0
43,5,12,0.0,132
43,5,12,1,0
43,5,12,2,0
43,5,13,0.0,63
43,5,13,1,0
43,5,13,2,0
43,5,14,0.0,963
43,5,14,1.0,48
43,5,14,2,0
43,5,15,0.0,759
43,5,15,2.0,3
43,5,15,1.0,219
43,5,16,0.0,1011
43,5,16,1.0,18
43,5,16,2,0
43,5,17,0.0,879
43,5,17,1.0,84
43,5,17,2,0
43,5,18,0.0,1041
43,5,18,1,0
43,5,18,2,0
43,5,19,0.0,1038
43,5,19,1,0
43,5,19,2,0
43,5,20,0.0,1041
43,5,20,1,0
43,5,20,2,0
43,5,21,0.0,1032
43,5,21,1,0
43,5,21,2,0
43,5,22,0.0,1038
43,5,22,1,0
43,5,22,2,0
43,5,23,0.0,1038
43,5,23,1,0
43,5,23,2,0
43,6,0,0.0,1038
43,6,0,1,0
43,6,0,2,0
43,6,1,0.0,1041
43,6,1,1,0
43,6,1,2,0
43,6,2,0.0,1041
43,6,2,1,0
43,6,2,2,0
43,6,3,0.0,1041
43,6,3,1,0
43,6,3,2,0
43,6,4,0.0,1041
43,6,4,1,0
43,6,4,2,0
43,6,5,0.0,1035
43,6,5,1,0
43,6,5,2,0
43,6,6,0.0,1041
43,6,6,1,0
43,6,6,2,0
43,6,7,0.0,1041
43,6,7,1,0
43,6,7,2,0
43,6,8,0.0,1041
43,6,8,1,0
43,6,8,2,0
43,6,9,0.0,1035
43,6,9,1,0
43,6,9,2,0
43,6,10,0.0,1038
43,6,10,1,0
43,6,10,2,0
43,6,15,0.0,762
43,6,15,1,0
43,6,15,2,0
43,6,16,0.0,669
43,6,16,1.0,192
43,6,16,2,0
43,6,17,0.0,1032
43,6,17,1,0
43,6,17,2,0
43,6,18,0.0,1041
43,6,18,1,0
43,6,18,2,0
43,6,19,0.0,627
43,6,19,1,0
43,6,19,2,0
43,6,20,0.0,552
43,6,20,1.0,30
43,6,20,2,0
43,6,21,0.0,579
43,6,21,2.0,21
43,6,21,1.0,147
43,6,22,0.0,891
43,6,22,1.0,132
43,6,22,2,0
43,6,23,0.0,1041
43,6,23,1,0
43,6,23,2,0
43,0,0,0.0,1041
43,0,0,1,0
43,0,0,2,0
43,0,1,0.0,1041
43,0,1,1,0
43,0,1,2,0
43,0,2,0.0,1041
43,0,2,1,0
43,0,2,2,0
43,0,3,0.0,1041
43,0,3,1,0
43,0,3,2,0
43,0,17,0.0,969
43,0,17,1,0
43,0,17,2,0
43,0,18,0.0,699
43,0,18,1.0,3
43,0,18,2,0
43,0,19,0.0,729
43,0,19,2.0,135
43,0,19,1.0,120
43,0,20,0.0,1038
43,0,20,1,0
43,0,20,2,0
43,0,21,0.0,1038
43,0,21,1,0
43,0,21,2,0
43,0,22,0.0,1041
43,0,22,1,0
43,0,22,2,0
43,0,23,0.0,1035
43,0,23,1,0
43,0,23,2,0
43,1,0,0.0,1041
43,1,0,1,0
43,1,0,2,0
43,1,1,0.0,1038
43,1,1,1,0
43,1,1,2,0
43,1,2,0.0,1041
43,1,2,1,0
43,1,2,2,0
43,1,3,0.0,1038
43,1,3,1,0
43,1,3,2,0
43,1,4,0.0,1041
43,1,4,1,0
43,1,4,2,0
43,1,5,0.0,1038
43,1,5,1,0
43,1,5,2,0
43,1,6,0.0,1041
43,1,6,1,0
43,1,6,2,0
43,1,7,0.0,1041
43,1,7,1,0
43,1,7,2,0
43,1,8,0.0,1041
43,1,8,1,0
43,1,8,2,0
43,1,9,0.0,1038
43,1,9,1,0
43,1,9,2,0
43,1,10,0.0,1035
43,1,10,1,0
43,1,10,2,0
43,1,11,0.0,1041
43,1,11,1,0
43,1,11,2,0
43,1,12,0.0,750
43,1,12,1.0,192
43,1,12,2,0
43,1,13,0.0,462
43,1,13,1.0,243
43,1,13,2,0
43,1,14,0.0,900
43,1,14,1.0,30
43,1,14,2,0
43,1,15,0.0,981
43,1,15,1.0,33
43,1,15,2,0
43,1,16,0.0,879
43,1,16,1.0,138
43,1,16,2,0
43,1,17,0.0,1041
43,1,17,1,0
43,1,17,2,0
43,1,18,0.0,600
43,1,18,1.0,333
43,1,18,2,0
43,1,19,0.0,1041
43,1,19,1,0
43,1,19,2,0
43,1,20,0.0,1041
43,1,20,1,0
43,1,20,2,0
43,1,21,0.0,1038
43,1,21,1,0
43,1,21,2,0
43,1,22,0.0,1023
43,1,22,1,0
43,1,22,2,0
43,1,23,0.0,906
43,1,23,1.0,99
43,1,23,2,0
43,2,0,0.0,993
43,2,0,1.0,9
43,2,0,2,0
43,2,1,0.0,1041
43,2,1,1,0
43,2,1,2,0
43,2,2,0.0,1041
43,2,2,1,0
43,2,2,2,0
43,2,3,0.0,1038
43,2,3,1,0
43,2,3,2,0
43,2,4,0.0,1032
43,2,4,1,0
43,2,4,2,0
43,2,5,0.0,1038
43,2,5,1,0
43,2,5,2,0
43,2,6,0.0,1038
43,2,6,1,0
43,2,6,2,0
43,2,7,0.0,1038
43,2,7,1,0
43,2,7,2,0
43,2,8,0.0,969
43,2,8,1,0
43,2,8,2,0
43,2,9,0.0,837
43,2,9,2.0,78
43,2,9,1.0,126
43,2,10,0.0,930
43,2,10,2.0,3
43,2,10,1.0,54
43,2,11,0.0,612
43,2,11,1.0,399
43,2,11,2,0
43,2,12,0.0,1035
43,2,12,1,0
43,2,12,2,0
43,2,13,0.0,1035
43,2,13,1,0
43,2,13,2,0
43,2,14,0.0,1041
43,2,14,1,0
43,2,14,2,0
43,2,15,0.0,1035
43,2,15,1,0
43,2,15,2,0
43,2,16,0.0,891
43,2,16,1.0,135
43,2,16,2,0
43,2,17,0.0,1038
43,2,17,1,0
43,2,17,2,0
43,2,18,0.0,1038
43,2,18,1,0
43,2,18,2,0
43,2,19,0.0,1035
43,2,19,1,0
43,2,19,2,0
43,2,20,0.0,969
43,2,20,1.0,36
43,2,20,2,0
43,2,21,0.0,978
43,2,21,1.0,24
43,2,21,2,0
43,2,22,0.0,960
43,2,22,1.0,66
43,2,22,2,0
43,2,23,0.0,981
43,2,23,1.0,18
43,2,23,2,0
43,3,0,0.0,1023
43,3,0,1,0
43,3,0,2,0
43,3,1,0.0,1041
43,3,1,1,0
43,3,1,2,0
43,3,2,0.0,1038
43,3,2,1,0
43,3,2,2,0
43,3,3,0.0,1041
43,3,3,1,0
43,3,3,2,0
43,4,0,0.0,654
43,4,0,1,0
43,4,0,2,0
43,4,1,0.0,888
43,4,1,1.0,12
43,4,1,2,0
43,4,2,0.0,1035
43,4,2,1,0
43,4,2,2,0
43,4,3,0.0,1041
43,4,3,1,0
43,4,3,2,0
43,4,4,0.0,1038
43,4,4,1,0
43,4,4,2,0
43,4,5,0.0,1038
43,4,5,1,0
43,4,5,2,0
43,4,6,0.0,1038
43,4,6,1,0
43,4,6,2,0
43,4,7,0.0,1041
43,4,7,1,0
43,4,7,2,0
43,4,8,0.0,1041
43,4,8,1,0
43,4,8,2,0
43,4,9,0.0,774
43,4,9,2.0,114
43,4,9,1.0,93
43,4,10,0.0,891
43,4,10,2.0,63
43,4,10,1.0,72
43,4,11,0.0,747
43,4,11,2.0,9
43,4,11,1.0,198
43,4,12,0.0,981
43,4,12,1.0,18
43,4,12,2,0
43,4,13,0.0,897
43,4,13,1.0,138
43,4,13,2,0
43,4,14,0.0,750
43,4,14,1.0,180
43,4,14,2,0
43,4,15,0.0,243
43,4,15,2.0,159
43,4,15,1.0,210
43,4,16,0.0,444
43,4,16,2.0,144
43,4,16,1.0,156
43,4,17,0.0,816
43,4,17,2.0,117
43,4,17,1.0,33
43,4,18,0.0,1038
43,4,18,1,0
43,4,18,2,0
43,4,19,0.0,1041
43,4,19,1,0
43,4,19,2,0
43,4,20,0.0,1038
43,4,20,1,0
43,4,20,2,0
43,4,21,0.0,1041
43,4,21,1,0
43,4,21,2,0
43,4,22,0.0,1041
43,4,22,1,0
43,4,22,2,0
43,4,23,0.0,1038
43,4,23,1,0
43,4,23,2,0
43,5,0,0.0,1041
43,5,0,1,0
43,5,0,2,0
43,5,1,0.0,1038
43,5,1,1,0
43,5,1,2,0
43,5,2,0.0,1041
43,5,2,1,0
43,5,2,2,0
43,5,3,0.0,1038
43,5,3,1,0
43,5,3,2,0
43,5,4,0.0,1041
43,5,4,1,0
43,5,4,2,0
43,5,5,0.0,1038
43,5,5,1,0
43,5,5,2,0
43,5,6,0.0,1041
43,5,6,1,0
43,5,6,2,0
43,5,7,0.0,1038
43,5,7,1,0
43,5,7,2,0
43,5,8,0.0,1041
43,5,8,1,0
43,5,8,2,0
43,5,9,0.0,1038
43,5,9,1,0
43,5,9,2,0
43,5,10,0.0,1038
43,5,10,1,0
43,5,10,2,0
43,5,11,0.0,1041
43,5,11,1,0
43,5,11,2,0
43,5,12,0.0,1038
43,5,12,1,0
43,5,12,2,0
43,5,13,0.0,960
43,5,13,1,0
43,5,13,2,0
43,5,14,0.0,573
43,5,14,2.0,120
43,5,14,1.0,168
43,5,15,0.0,492
43,5,15,1.0,33
43,5,15,2,0
43,5,16,0.0,576
43,5,16,1.0,177
43,5,16,2,0
43,5,17,0.0,453
43,5,17,1,0
43,5,17,2,0
43,5,18,0.0,924
43,5,18,1,0
43,5,18,2,0
43,5,19,0.0,1041
43,5,19,1,0
43,5,19,2,0
43,5,20,0.0,1038
43,5,20,1,0
43,5,20,2,0
43,5,21,0.0,1038
43,5,21,1,0
43,5,21,2,0
43,5,22,0.0,1035
43,5,22,1,0
43,5,22,2,0
43,5,23,0.0,1041
43,5,23,1,0
43,5,23,2,0
43,6,0,0.0,1041
43,6,0,1,0
43,6,0,2,0
43,6,1,0.0,1041
43,6,1,1,0
43,6,1,2,0
43,6,18,0.0,1038
43,6,18,1,0
43,6,18,2,0
43,6,19,0.0,774
43,6,19,1.0,12
43,6,19,2,0
43,6,20,0.0,1029
43,6,20,1,0
43,6,20,2,0
43,6,21,0.0,999
43,6,21,1,0
43,6,21,2,0
43,6,22,0.0,1002
43,6,22,1.0,3
43,6,22,2,0
43,6,23,0.0,864
43,6,23,1.0,129
43,6,23,2,0
43,0,0,0.0,1029
43,0,0,1,0
43,0,0,2,0
43,0,1,0.0,1041
43,0,1,1,0
43,0,1,2,0
43,0,2,0.0,1038
43,0,2,1,0
43,0,2,2,0
43,0,3,0.0,1041
43,0,3,1,0
43,0,3,2,0
43,0,4,0.0,1038
43,0,4,1,0
43,0,4,2,0
43,0,5,0.0,1038
43,0,5,1,0
43,0,5,2,0
43,0,6,0.0,1041
43,0,6,1,0
43,0,6,2,0
43,0,7,0.0,1038
43,0,7,1,0
43,0,7,2,0
43,0,8,0.0,1041
43,0,8,1,0
43,0,8,2,0
43,0,9,0.0,957
43,0,9,2.0,6
43,0,9,1.0,42
43,0,10,0.0,354
43,0,10,2.0,135
43,0,10,1.0,297
43,0,11,0.0,912
43,0,11,1.0,108
43,0,11,2,0
43,0,12,0.0,828
43,0,12,1.0,162
43,0,12,2,0
43,0,13,0.0,1041
43,0,13,1,0
43,0,13,2,0
43,0,14,0.0,1035
43,0,14,1,0
43,0,14,2,0
43,0,15,0.0,1038
43,0,15,1,0
43,0,15,2,0
43,0,16,0.0,1041
43,0,16,1,0
43,0,16,2,0
43,0,17,0.0,1041
43,0,17,1,0
43,0,17,2,0
43,0,18,0.0,1041
43,0,18,1,0
43,0,18,2,0
43,0,19,0.0,729
43,0,19,1.0,240
43,0,19,2,0
43,0,20,0.0,594
43,0,20,1.0,234
43,0,20,2,0
43,0,21,0.0,972
43,0,21,1.0,18
43,0,21,2,0
43,0,22,0.0,828
43,0,22,1.0,174
43,0,22,2,0
43,0,23,0.0,1041
43,0,23,1,0
43,0,23,2,0
43,1,0,0.0,1038
43,1,0,1,0
43,1,0,2,0
43,1,1,0.0,1041
43,1,1,1,0
43,1,1,2,0
43,1,2,0.0,1041
43,1,2,1,0
43,1,2,2,0
43,1,3,0.0,1038
43,1,3,1,0
43,1,3,2,0
43,1,4,0.0,1038
43,1,4,1,0
43,1,4,2,0
43,1,5,0.0,1038
43,1,5,1,0
43,1,5,2,0
43,1,6,0.0,1041
43,1,6,1,0
43,1,6,2,0
43,1,7,0.0,1038
43,1,7,1,0
43,1,7,2,0
43,1,8,0.0,1029
43,1,8,1,0
43,1,8,2,0
43,1,9,0.0,918
43,1,9,2.0,27
43,1,9,1.0,87
43,1,10,0.0,1038
43,1,10,1,0
43,1,10,2,0
43,1,11,0.0,987
43,1,11,1.0,33
43,1,11,2,0
43,1,12,0.0,945
43,1,12,1.0,57
43,1,12,2,0
43,1,13,0.0,738
43,1,13,1.0,252
43,1,13,2,0
43,1,14,0.0,1038
43,1,14,1,0
43,1,14,2,0
43,1,15,0.0,1038
43,1,15,1,0
43,1,15,2,0
43,1,16,0.0,1038
43,1,16,1,0
43,1,16,2,0
43,1,17,0.0,888
43,1,17,1.0,123
43,1,17,2,0
43,1,18,0.0,861
43,1,18,1.0,153
43,1,18,2,0
43,1,19,0.0,1029
43,1,19,1,0
43,1,19,2,0
43,1,20,0.0,1041
43,1,20,1,0
43,1,20,2,0
43,1,21,0.0,1038
43,1,21,1,0
43,1,21,2,0
43,1,22,0.0,1038
43,1,22,1,0
43,1,22,2,0
43,2,9,0.0,120
43,2,9,1,0
43,2,9,2,0
43,2,10,0.0,504
43,2,10,1.0,141
43,2,10,2,0
43,2,11,0.0,978
43,2,11,1.0,24
43,2,11,2,0
43,2,12,0.0,1041
43,2,12,1,0
43,2,12,2,0
43,2,13,0.0,756
43,2,13,1.0,246
43,2,13,2,0
43,2,14,0.0,1038
43,2,14,1,0
43,2,14,2,0
43,2,15,0.0,897
43,2,15,1.0,84
43,2,15,2,0
43,2,16,0.0,1032
43,2,16,1,0
43,2,16,2,0
43,2,17,0.0,1041
43,2,17,1,0
43,2,17,2,0
43,2,18,0.0,1038
43,2,18,1,0
43,2,18,2,0
43,2,19,0.0,1038
43,2,19,1,0
43,2,19,2,0
43,2,20,0.0,1026
43,2,20,1,0
43,2,20,2,0
43,2,21,0.0,1041
43,2,21,1,0
43,2,21,2,0
43,2,22,0.0,897
43,2,22,1.0,69
43,2,22,2,0
43,2,23,0.0,1041
43,2,23,1,0
43,2,23,2,0
43,3,0,0.0,1038
43,3,0,1,0
43,3,0,2,0
43,3,1,0.0,1041
43,3,1,1,0
43,3,1,2,0
43,3,2,0.0,1038
43,3,2,1,0
43,3,2,2,0
43,3,3,0.0,1041
43,3,3,1,0
43,3,3,2,0
43,3,4,0.0,1038
43,3,4,1,0
43,3,4,2,0
43,3,5,0.0,1041
43,3,5,1,0
43,3,5,2,0
43,3,6,0.0,1038
43,3,6,1,0
43,3,6,2,0
43,3,7,0.0,1038
43,3,7,1,0
43,3,7,2,0
43,3,8,0.0,1038
43,3,8,1,0
43,3,8,2,0
43,3,9,0.0,972
43,3,9,2.0,51
43,3,9,1.0,9
43,3,10,0.0,1038
43,3,10,1,0
43,3,10,2,0
43,3,11,0.0,891
43,3,11,1.0,111
43,3,11,2,0
43,3,12,0.0,1035
43,3,12,1,0
43,3,12,2,0
43,3,13,0.0,759
43,3,13,2.0,6
43,3,13,1.0,246
43,3,14,0.0,1032
43,3,14,1,0
43,3,14,2,0
43,3,15,0.0,1041
43,3,15,1,0
43,3,15,2,0
43,3,16,0.0,1035
43,3,16,1,0
43,3,16,2,0
43,5,12,0.0,309
43,5,12,1,0
43,5,12,2,0
43,5,13,0.0,738
43,5,13,1,0
43,5,13,2,0
43,5,14,0.0,858
43,5,14,1.0,111
43,5,14,2,0
43,5,15,0.0,900
43,5,15,1.0,129
43,5,15,2,0
